id	title	url	bytes
009345	Warriors: Legends of Troy	https://en.wikipedia.org/wiki/Warriors:_Legends_of_Troy	4229
009346	Warriors Orochi	https://en.wikipedia.org/wiki/Warriors_Orochi	12192
009347	AirForce Delta Storm	https://en.wikipedia.org/wiki/AirForce_Delta_Storm	3205
009348	Beatmania IIDX 8th Style	https://en.wikipedia.org/wiki/Beatmania_IIDX_8th_Style	856
009349	Michiru Yamane	https://en.wikipedia.org/wiki/Michiru_Yamane	9765
009350	Chouseishin Gransazer	https://en.wikipedia.org/wiki/Chouseishin_Gransazer	53224
009351	List of Dance Dance Revolution video games	https://en.wikipedia.org/wiki/List_of_Dance_Dance_Revolution_video_games	7693
009352	Anime Ganbare Goemon	https://en.wikipedia.org/wiki/Anime_Ganbare_Goemon	3382
009353	Template:Gradius series	https://en.wikipedia.org/wiki/Template:Gradius_series	544
009354	Gurren Lagann	https://en.wikipedia.org/wiki/Gurren_Lagann	32819
009355	Music of In the Groove	https://en.wikipedia.org/wiki/Music_of_In_the_Groove	3243
009356	Lost in Blue 2	https://en.wikipedia.org/wiki/Lost_in_Blue_2	4181
009357	MÄR	https://en.wikipedia.org/wiki/MÄR	9276
009358	Metal Gear (mecha)	https://en.wikipedia.org/wiki/Metal_Gear_(mecha)	40898
009359	NBA In The Zone '98	https://en.wikipedia.org/wiki/NBA_In_The_Zone_'98	3613
009360	Otomedius Excellent	https://en.wikipedia.org/wiki/Otomedius_Excellent	2859
009361	Akira Yamaoka	https://en.wikipedia.org/wiki/Akira_Yamaoka	4709
009362	Tokimeki Memorial	https://en.wikipedia.org/wiki/Tokimeki_Memorial	9142
009363	3D Classics	https://en.wikipedia.org/wiki/3D_Classics	3701
009364	Yu-Gi-Oh!	https://en.wikipedia.org/wiki/Yu-Gi-Oh!	19730
009365	Zone of the Enders	https://en.wikipedia.org/wiki/Zone_of_the_Enders	7927
009366	Guild (video game series)	https://en.wikipedia.org/wiki/Guild_(video_game_series)	6041
009367	Inazuma Eleven (manga)	https://en.wikipedia.org/wiki/Inazuma_Eleven_(manga)	7260
009368	Guybrush Threepwood	https://en.wikipedia.org/wiki/Guybrush_Threepwood	5311
009369	Star Wars Trilogy Arcade	https://en.wikipedia.org/wiki/Star_Wars_Trilogy_Arcade	4637
009370	Star Wars Battlefront: Renegade Squadron	https://en.wikipedia.org/wiki/Star_Wars_Battlefront:_Renegade_Squadron	15137
009371	Star Wars: Jedi Knight	https://en.wikipedia.org/wiki/Star_Wars:_Jedi_Knight	19129
009372	Star Wars: Rogue Squadron (series)	https://en.wikipedia.org/wiki/Star_Wars:_Rogue_Squadron_(series)	5590
009373	Star Wars: Rogue Squadron	https://en.wikipedia.org/wiki/Star_Wars:_Rogue_Squadron	22596
009374	Star Wars: TIE Fighter	https://en.wikipedia.org/wiki/Star_Wars:_TIE_Fighter	14017
009375	Takashi Watanabe	https://en.wikipedia.org/wiki/Takashi_Watanabe	1105
009376	Luminous Arc 2	https://en.wikipedia.org/wiki/Luminous_Arc_2	3787
009377	Tokyo Majin	https://en.wikipedia.org/wiki/Tokyo_Majin	28659
009378	Age of Empires: Mythologies	https://en.wikipedia.org/wiki/Age_of_Empires:_Mythologies	2593
009379	Black Orchid (Killer Instinct)	https://en.wikipedia.org/wiki/Black_Orchid_(Killer_Instinct)	9717
009380	Links (series)	https://en.wikipedia.org/wiki/Links_(series)	6548
009381	Midtown Madness 2	https://en.wikipedia.org/wiki/Midtown_Madness_2	9459
009382	MechWarrior	https://en.wikipedia.org/wiki/MechWarrior	1687
009383	Microsoft Windows version history	https://en.wikipedia.org/wiki/Microsoft_Windows_version_history	57260
009384	Windows XP	https://en.wikipedia.org/wiki/Windows_XP	39774
009385	Joanna Dark	https://en.wikipedia.org/wiki/Joanna_Dark	9620
009386	Arctic Thunder	https://en.wikipedia.org/wiki/Arctic_Thunder	2811
009387	Wasteland 3	https://en.wikipedia.org/wiki/Wasteland_3	4497
009388	Wizards & Warriors X: The Fortress of Fear	https://en.wikipedia.org/wiki/Wizards_&_Warriors_X:_The_Fortress_of_Fear	5392
009389	FlatOut	https://en.wikipedia.org/wiki/FlatOut	2739
009390	EA Vancouver	https://en.wikipedia.org/wiki/EA_Vancouver	3976
009391	V-Rally 3	https://en.wikipedia.org/wiki/V-Rally_3	2801
009392	WRC: Rally Evolved	https://en.wikipedia.org/wiki/WRC:_Rally_Evolved	3302
009393	Gekijōban Dōbutsu no Mori	https://en.wikipedia.org/wiki/Gekijōban_Dōbutsu_no_Mori	7818
009394	Clubhouse Games	https://en.wikipedia.org/wiki/Clubhouse_Games	7384
009395	Crazy Kong	https://en.wikipedia.org/wiki/Crazy_Kong	1677
009396	List of Donkey Kong Country episodes	https://en.wikipedia.org/wiki/List_of_Donkey_Kong_Country_episodes	967
009397	Shouzou Kaga	https://en.wikipedia.org/wiki/Shouzou_Kaga	1242
009398	Mr. Game & Watch	https://en.wikipedia.org/wiki/Mr._Game_&_Watch	9785
009399	Hamtaro: Rainbow Rescue	https://en.wikipedia.org/wiki/Hamtaro:_Rainbow_Rescue	2241
009400	List of Kirby media	https://en.wikipedia.org/wiki/List_of_Kirby_media	2019
009401	Triforce	https://en.wikipedia.org/wiki/Triforce	20327
009402	Princess Daisy	https://en.wikipedia.org/wiki/Princess_Daisy	6530
009403	Minus World	https://en.wikipedia.org/wiki/Minus_World	7081
009404	Mario Kart Wii	https://en.wikipedia.org/wiki/Mario_Kart_Wii	16567
009405	Kobe Bryant in NBA Courtside	https://en.wikipedia.org/wiki/Kobe_Bryant_in_NBA_Courtside	3660
009406	NES Play Action Football	https://en.wikipedia.org/wiki/NES_Play_Action_Football	2318
009407	Pokémon Live!	https://en.wikipedia.org/wiki/Pokémon_Live!	14331
009408	Star Fox	https://en.wikipedia.org/wiki/Star_Fox	21093
009409	Wario	https://en.wikipedia.org/wiki/Wario	16828
009410	Yoshi's Adventure	https://en.wikipedia.org/wiki/Yoshi's_Adventure	2844
009411	Alex Kidd	https://en.wikipedia.org/wiki/Alex_Kidd	2881
009412	Angry Birds	https://en.wikipedia.org/wiki/Angry_Birds	27348
009413	Daytona USA 2	https://en.wikipedia.org/wiki/Daytona_USA_2	5199
009414	Ecco the Dolphin	https://en.wikipedia.org/wiki/Ecco_the_Dolphin	8293
009415	Chicago Syndicate (video game)	https://en.wikipedia.org/wiki/Chicago_Syndicate_(video_game)	1266
009416	Fighting Mania	https://en.wikipedia.org/wiki/Fighting_Mania	7029
009417	Sports Interactive	https://en.wikipedia.org/wiki/Sports_Interactive	7175
009418	Hatsune Miku: Project Diva	https://en.wikipedia.org/wiki/Hatsune_Miku:_Project_Diva	12198
009419	House of the Dead (film)	https://en.wikipedia.org/wiki/House_of_the_Dead_(film)	10597
009420	NFL Football '94 Starring Joe Montana	https://en.wikipedia.org/wiki/NFL_Football_'94_Starring_Joe_Montana	739
009421	Eastside Hockey Manager	https://en.wikipedia.org/wiki/Eastside_Hockey_Manager	3282
009422	Phantasy Star	https://en.wikipedia.org/wiki/Phantasy_Star	28647
009423	Puyo Puyo! 15th Anniversary	https://en.wikipedia.org/wiki/Puyo_Puyo!_15th_Anniversary	2792
009424	Shining Force Neo	https://en.wikipedia.org/wiki/Shining_Force_Neo	4625
009425	Sonic Team	https://en.wikipedia.org/wiki/Sonic_Team	17624
009426	Ulala (Space Channel 5)	https://en.wikipedia.org/wiki/Ulala_(Space_Channel_5)	16445
009427	Streets of Rage	https://en.wikipedia.org/wiki/Streets_of_Rage	8790
009428	Thunder Force II	https://en.wikipedia.org/wiki/Thunder_Force_II	4560
009429	Valkyria Chronicles	https://en.wikipedia.org/wiki/Valkyria_Chronicles	14017
009430	Virtua Fighter	https://en.wikipedia.org/wiki/Virtua_Fighter	23277
009431	Virtua Tennis: World Tour	https://en.wikipedia.org/wiki/Virtua_Tennis:_World_Tour	1963
009432	World Series Baseball (1994 video game)	https://en.wikipedia.org/wiki/World_Series_Baseball_(1994_video_game)	1190
009433	Art of Fighting (video game)	https://en.wikipedia.org/wiki/Art_of_Fighting_(video_game)	17713
009434	Fatal Fury: Wild Ambition	https://en.wikipedia.org/wiki/Fatal_Fury:_Wild_Ambition	4548
009435	Beats of Rage	https://en.wikipedia.org/wiki/Beats_of_Rage	6920
009436	Nakoruru	https://en.wikipedia.org/wiki/Nakoruru	13975
009437	Saru Get You -On Air-	https://en.wikipedia.org/wiki/Saru_Get_You_-On_Air-	1816
009438	Arc the Lad III	https://en.wikipedia.org/wiki/Arc_the_Lad_III	22766
009439	ATV Offroad Fury 2	https://en.wikipedia.org/wiki/ATV_Offroad_Fury_2	2453
009440	Daybreak Game Company	https://en.wikipedia.org/wiki/Daybreak_Game_Company	15566
009441	Gran Turismo (series)	https://en.wikipedia.org/wiki/Gran_Turismo_(series)	26768
009442	Gravity Rush	https://en.wikipedia.org/wiki/Gravity_Rush	34114
009443	Invizimals: Shadow Zone	https://en.wikipedia.org/wiki/Invizimals:_Shadow_Zone	5571
009444	Killzone	https://en.wikipedia.org/wiki/Killzone	14500
009445	MotorStorm: Pacific Rift	https://en.wikipedia.org/wiki/MotorStorm:_Pacific_Rift	9830
009446	NBA ShootOut '97	https://en.wikipedia.org/wiki/NBA_ShootOut_'97	2280
009447	PaRappa the Rapper (TV series)	https://en.wikipedia.org/wiki/PaRappa_the_Rapper_(TV_series)	3986
009448	Ratchet and Clank (characters)	https://en.wikipedia.org/wiki/Ratchet_and_Clank_(characters)	6091
009449	SingStar	https://en.wikipedia.org/wiki/SingStar	16690
009450	Template:Siren series	https://en.wikipedia.org/wiki/Template:Siren_series	540
009451	SOCOM U.S. Navy SEALs: Combined Assault	https://en.wikipedia.org/wiki/SOCOM_U.S._Navy_SEALs:_Combined_Assault	4843
009452	This Is Football	https://en.wikipedia.org/wiki/This_Is_Football	773
009453	Frosty Treats, Inc. v. Sony Computer Entertainment America, Inc.	https://en.wikipedia.org/wiki/Frosty_Treats,_Inc._v._Sony_Computer_Entertainment_America,_Inc.	2844
009454	Starhawk (2012 video game)	https://en.wikipedia.org/wiki/Starhawk_(2012_video_game)	9879
009455	Wild Arms	https://en.wikipedia.org/wiki/Wild_Arms	21945
009456	Wonderbook	https://en.wikipedia.org/wiki/Wonderbook	1541
009457	The Apothecary Diaries	https://en.wikipedia.org/wiki/The_Apothecary_Diaries	25577
009458	Black Butler	https://en.wikipedia.org/wiki/Black_Butler	16971
009459	Bravely Default	https://en.wikipedia.org/wiki/Bravely_Default	39143
009460	Dragon Quest: The Adventure of Dai	https://en.wikipedia.org/wiki/Dragon_Quest:_The_Adventure_of_Dai	12568
009461	Drakengard 2	https://en.wikipedia.org/wiki/Drakengard_2	21163
009462	List of Final Fantasy media	https://en.wikipedia.org/wiki/List_of_Final_Fantasy_media	6342
009463	Fullmetal Alchemist the Movie: Conqueror of Shamballa	https://en.wikipedia.org/wiki/Fullmetal_Alchemist_the_Movie:_Conqueror_of_Shamballa	19206
009464	Gex (series)	https://en.wikipedia.org/wiki/Gex_(series)	7308
009465	Hori-san to Miyamura-kun	https://en.wikipedia.org/wiki/Hori-san_to_Miyamura-kun	18072
009466	My Dress-Up Darling	https://en.wikipedia.org/wiki/My_Dress-Up_Darling	13386
009467	Aya Brea	https://en.wikipedia.org/wiki/Aya_Brea	23163
009468	Soul Eater	https://en.wikipedia.org/wiki/Soul_Eater	19302
009469	Pocky & Rocky with Becky	https://en.wikipedia.org/wiki/Pocky_&_Rocky_with_Becky	4060
009470	NHL 2K	https://en.wikipedia.org/wiki/NHL_2K	4548
009471	Max Payne	https://en.wikipedia.org/wiki/Max_Payne	5174
009472	Austin Powers Pinball	https://en.wikipedia.org/wiki/Austin_Powers_Pinball	1999
009473	Irrational Games	https://en.wikipedia.org/wiki/Irrational_Games	9523
009474	Claptrap	https://en.wikipedia.org/wiki/Claptrap	6595
009475	Dinotopia	https://en.wikipedia.org/wiki/Dinotopia	15622
009476	Homeworld 3	https://en.wikipedia.org/wiki/Homeworld_3	6759
009477	Kiss Pinball	https://en.wikipedia.org/wiki/Kiss_Pinball	1849
009478	Music of L.A. Noire	https://en.wikipedia.org/wiki/Music_of_L.A._Noire	5651
009479	NHL 2K3	https://en.wikipedia.org/wiki/NHL_2K3	1007
009480	Robotech: The Macross Saga	https://en.wikipedia.org/wiki/Robotech:_The_Macross_Saga	2253
009481	Delta Force: Black Hawk Down – Team Sabre	https://en.wikipedia.org/wiki/Delta_Force:_Black_Hawk_Down_–_Team_Sabre	2889
009482	Giana Sisters: Dream Runners	https://en.wikipedia.org/wiki/Giana_Sisters:_Dream_Runners	1038
009483	Gothic 3	https://en.wikipedia.org/wiki/Gothic_3	9032
009484	The Omega Stone: Riddle of the Sphinx II	https://en.wikipedia.org/wiki/The_Omega_Stone:_Riddle_of_the_Sphinx_II	1288
009485	The Cameron Files: Secret at Loch Ness	https://en.wikipedia.org/wiki/The_Cameron_Files:_Secret_at_Loch_Ness	1470
009486	The Guild 2	https://en.wikipedia.org/wiki/The_Guild_2	10566
009487	America's Army: True Soldiers	https://en.wikipedia.org/wiki/America's_Army:_True_Soldiers	2802
009488	Ubisoft Reflections	https://en.wikipedia.org/wiki/Ubisoft_Reflections	5284
009489	Si Una Vez	https://en.wikipedia.org/wiki/Si_Una_Vez	7555
009490	Rob King	https://en.wikipedia.org/wiki/Rob_King	594
009491	NFL Fever 2004	https://en.wikipedia.org/wiki/NFL_Fever_2004	892
009492	Horsez	https://en.wikipedia.org/wiki/Horsez	4176
009493	Prince of Persia: The Sands of Time (film)	https://en.wikipedia.org/wiki/Prince_of_Persia:_The_Sands_of_Time_(film)	15065
009494	John Clark (Ryanverse character)	https://en.wikipedia.org/wiki/John_Clark_(Ryanverse_character)	19085
009495	Black Mesa Research Facility	https://en.wikipedia.org/wiki/Black_Mesa_Research_Facility	7127
009496	Animaniacs: The Great Edgar Hunt	https://en.wikipedia.org/wiki/Animaniacs:_The_Great_Edgar_Hunt	2691
009497	The Adventures of Batman & Robin (video game)	https://en.wikipedia.org/wiki/The_Adventures_of_Batman_&_Robin_(video_game)	7939
009498	The Dukes of Hazzard (video game)	https://en.wikipedia.org/wiki/The_Dukes_of_Hazzard_(video_game)	7367
009499	Lego Legends of Chima	https://en.wikipedia.org/wiki/Lego_Legends_of_Chima	10934
009500	The Lego Movie Videogame	https://en.wikipedia.org/wiki/The_Lego_Movie_Videogame	7645
009501	The Lord of the Rings: The Third Age (Game Boy Advance video game)	https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Third_Age_(Game_Boy_Advance_video_game)	2299
009502	Fatality (Mortal Kombat)	https://en.wikipedia.org/wiki/Fatality_(Mortal_Kombat)	11833
009503	Rampage Through Time	https://en.wikipedia.org/wiki/Rampage_Through_Time	2276
009504	Scribblenauts (video game)	https://en.wikipedia.org/wiki/Scribblenauts_(video_game)	29034
009505	Highway Pursuit	https://en.wikipedia.org/wiki/Highway_Pursuit	2611
009506	Spy vs. Spy (2005 video game)	https://en.wikipedia.org/wiki/Spy_vs._Spy_(2005_video_game)	3226
009507	Tiny Toon Adventures: Babs' Big Break	https://en.wikipedia.org/wiki/Tiny_Toon_Adventures:_Babs'_Big_Break	1858
009508	Doom engine	https://en.wikipedia.org/wiki/Doom_engine	11935
009509	List of Nintendo 3DS games (0–M)	https://en.wikipedia.org/wiki/List_of_Nintendo_3DS_games_(0–M)	1818
009510	List of best-selling Nintendo DS video games	https://en.wikipedia.org/wiki/List_of_best-selling_Nintendo_DS_video_games	939
009511	List of cancelled NES games	https://en.wikipedia.org/wiki/List_of_cancelled_NES_games	601
009512	List of cancelled Nintendo DS games	https://en.wikipedia.org/wiki/List_of_cancelled_Nintendo_DS_games	295
009513	List of Game Boy games	https://en.wikipedia.org/wiki/List_of_Game_Boy_games	1702
009514	List of best-selling Nintendo Switch video games	https://en.wikipedia.org/wiki/List_of_best-selling_Nintendo_Switch_video_games	1545
009515	List of Nintendo Switch 2 games	https://en.wikipedia.org/wiki/List_of_Nintendo_Switch_2_games	1040
009516	List of Virtual Console games for Wii (North America)	https://en.wikipedia.org/wiki/List_of_Virtual_Console_games_for_Wii_(North_America)	2083
009517	List of Wii Wi-Fi Connection games	https://en.wikipedia.org/wiki/List_of_Wii_Wi-Fi_Connection_games	1429
009518	List of games that support Wii MotionPlus	https://en.wikipedia.org/wiki/List_of_games_that_support_Wii_MotionPlus	227
009519	List of Pokémon episodes (seasons 1–9)	https://en.wikipedia.org/wiki/List_of_Pokémon_episodes_(seasons_1–9)	1550
009520	Cinematronics	https://en.wikipedia.org/wiki/Cinematronics	14808
009521	Marble Drop	https://en.wikipedia.org/wiki/Marble_Drop	2073
009522	Wrath Unleashed	https://en.wikipedia.org/wiki/Wrath_Unleashed	4368
009523	Foul Play (video game)	https://en.wikipedia.org/wiki/Foul_Play_(video_game)	1499
009524	Serious Sam 3: BFE	https://en.wikipedia.org/wiki/Serious_Sam_3:_BFE	8262
009525	Brütal Legend	https://en.wikipedia.org/wiki/Brütal_Legend	57334
009526	G.I. Joe: The Rise of Cobra (video game)	https://en.wikipedia.org/wiki/G.I._Joe:_The_Rise_of_Cobra_(video_game)	2847
009527	FX Fighter	https://en.wikipedia.org/wiki/FX_Fighter	4023
009528	Image Space Incorporated	https://en.wikipedia.org/wiki/Image_Space_Incorporated	1169
009529	Patterns (video game)	https://en.wikipedia.org/wiki/Patterns_(video_game)	1444
009530	Railroad Tycoon 3	https://en.wikipedia.org/wiki/Railroad_Tycoon_3	5769
009531	Code of Princess	https://en.wikipedia.org/wiki/Code_of_Princess	6472
009532	Atelier Iris 3: Grand Phantasm	https://en.wikipedia.org/wiki/Atelier_Iris_3:_Grand_Phantasm	4352
009533	Raiden IV	https://en.wikipedia.org/wiki/Raiden_IV	5063
009534	Pangea Software	https://en.wikipedia.org/wiki/Pangea_Software	2059
009535	Mechs vs. Minions	https://en.wikipedia.org/wiki/Mechs_vs._Minions	2256
009536	S2 Games	https://en.wikipedia.org/wiki/S2_Games	2196
009537	Lifeless Planet	https://en.wikipedia.org/wiki/Lifeless_Planet	10867
009538	The Abyss: Incident at Europa	https://en.wikipedia.org/wiki/The_Abyss:_Incident_at_Europa	1033
009539	Monday Night Combat	https://en.wikipedia.org/wiki/Monday_Night_Combat	12570
009540	Bugs Bunny Rabbit Rampage	https://en.wikipedia.org/wiki/Bugs_Bunny_Rabbit_Rampage	2949
009541	Avatar: The Last Airbender (video game)	https://en.wikipedia.org/wiki/Avatar:_The_Last_Airbender_(video_game)	4838
009542	Shaun the Sheep (video game)	https://en.wikipedia.org/wiki/Shaun_the_Sheep_(video_game)	1993
009543	International Rally Championship	https://en.wikipedia.org/wiki/International_Rally_Championship	1206
009544	Icebreaker: A Viking Voyage	https://en.wikipedia.org/wiki/Icebreaker:_A_Viking_Voyage	818
009545	AFK Arena	https://en.wikipedia.org/wiki/AFK_Arena	2915
009546	Ankh: Heart of Osiris	https://en.wikipedia.org/wiki/Ankh:_Heart_of_Osiris	1823
009547	Culdcept Saga	https://en.wikipedia.org/wiki/Culdcept_Saga	8325
009548	Digimon World DS	https://en.wikipedia.org/wiki/Digimon_World_DS	2365
009549	IGPX: Immortal Grand Prix (video game)	https://en.wikipedia.org/wiki/IGPX:_Immortal_Grand_Prix_(video_game)	572
009550	Mobile Ops: The One Year War	https://en.wikipedia.org/wiki/Mobile_Ops:_The_One_Year_War	2100
009551	One Piece: Pirates' Carnival	https://en.wikipedia.org/wiki/One_Piece:_Pirates'_Carnival	13194
009552	Ridge Racer 2 (2006 video game)	https://en.wikipedia.org/wiki/Ridge_Racer_2_(2006_video_game)	6354
009553	Zatch Bell! Mamodo Fury	https://en.wikipedia.org/wiki/Zatch_Bell!_Mamodo_Fury	8936
009554	Rage of Bahamut	https://en.wikipedia.org/wiki/Rage_of_Bahamut	2557
009555	Puzzle Quest: Galactrix	https://en.wikipedia.org/wiki/Puzzle_Quest:_Galactrix	10246
009556	Ultima: Runes of Virtue II	https://en.wikipedia.org/wiki/Ultima:_Runes_of_Virtue_II	3002
009557	Dual Hearts	https://en.wikipedia.org/wiki/Dual_Hearts	1163
009558	Alien Storm	https://en.wikipedia.org/wiki/Alien_Storm	5663
009559	Battle Arena Toshinden 3	https://en.wikipedia.org/wiki/Battle_Arena_Toshinden_3	9887
009560	Super Godzilla	https://en.wikipedia.org/wiki/Super_Godzilla	5378
009561	Tribe Nine	https://en.wikipedia.org/wiki/Tribe_Nine	9625
009562	Vanpool (company)	https://en.wikipedia.org/wiki/Vanpool_(company)	483
009563	Emil Chronicle Online	https://en.wikipedia.org/wiki/Emil_Chronicle_Online	12627
009564	NBA 2K League	https://en.wikipedia.org/wiki/NBA_2K_League	10930
009565	Gen.G	https://en.wikipedia.org/wiki/Gen.G	12882
